SEKVENS	KODE	NIVEAU	TITEL	GENERELLE_NOTER	INKLUDERER	INKLUDERER_OGSÅ	EKSKLUDERER	PARAGRAF	MÅLEENHED
5781	5387	5	Miljøteknologi, cand.polyt.						
5782	8357	5	Vand og miljø, cand.polyt.						
5783	8363	5	Akvatisk videnskab og teknologi, cand.polyt.						
5784	705960	3	Sundheds- og velfærdsteknologi mv., LVU						
5785	70596010	4	Sundhedsteknologi, LVU						
5786	8174	5	Advanced Materials and Healthcare Engineering, cand.polyt.						
5787	8327	5	Sundhedsteknologi, cand.polyt.						
5788	70596015	4	Velfærdsteknologi, LVU						
5789	8329	5	Velfærdsteknologi, cand.polyt.						
5790	70596020	4	Medicin og teknologi, LVU						
5791	3141	5	Medicin og teknologi, cand.polyt.						
5792	5380	5	Medikoteknisk, civilingeniør						
5793	8312	5	Biomedicinsk teknologi, cand.polyt.						
5794	8328	5	Farmateknologi, cand.polyt.						
5795	8332	5	Medicin og teknologi, civilingeniør cand.polyt.						
5796	705965	3	Teknologi-naturvidenskab, kombineret, LVU						
5797	70596510	4	Teknologi-naturvidenskab, kombineret, LVU						
5798	3142	5	Teknisk geologi, cand.scient.tech.						
5799	3341	5	Teknisk geologi, cand.polyt.						
5800	3354	5	Kvantitativ biologi og sygdomsmodellering, cand.polyt.						
5801	5236	5	Akustik og audioteknologi, cand.polyt.						
5802	5274	5	Teknisk geologi, cand.polyt.						
5803	5286	5	Business analytics, cand.polyt.						
5804	5371	5	Systemkonstruktion, civilingeniør						
5805	5377	5	Elektro-fysik, civilingeniør						
5806	5390	5	Fysik, civilingeniør						
5807	6599	5	Signalbehandling og akustik, cand.polyt.						
5808	8018	5	Fysik og teknologi, cand.polyt.						
5809	8020	5	Matematisk modellering og computing, cand.polyt.						
5810	8076	5	Geofysik og rumteknologi, cand.polyt.						
5811	8098	5	Teknisk fysik, c.scient.						
5812	8309	5	Matematik-teknologi, cand.polyt.						
5813	8316	5	Materialeteknologi, cand.polyt.						
5814	8318	5	Fotonik, cand.polyt.						
5815	8348	5	Lyd og akustisk teknologi, cand.polyt.						
5816	8367	5	Materiale- og procesteknologi, cand.polyt.						
5817	8373	5	Lyd- og musikteknologi, cand.polyt.						
5818	705970	3	Teknologi, produktion og produktudvikling, LVU						
5819	70597010	4	Teknologi, produktion og produktudvikling, LVU						
5820	3028	5	Maskinkonstruktion, cand.polyt.						
5821	3029	5	Arkitektur og design, cand.polyt.						
5822	3110	5	Design og innovation, cand.polyt.						
5823	3111	5	Produktudvikling og innovation, cand.scient.tech.						
5824	3114	5	Virksomhedsteknologi, cand.polyt.						
5825	3117	5	Elektro-mekanisk systemdesign, cand.polyt.						
5826	3118	5	Design af mekaniske systemer, cand.polyt.						
5827	3119	5	Konstruktion og mekanik, cand.polyt.						
5828	6244	5	Mechanical Engineering, cand.polyt.						
5829	6247	5	Advanced Structural Design and Analysis, cand.polyt.						
5830	8257	5	Idrætsteknologi, cand.scient.tech.						
5831	8315	5	Bæredygtigt design, cand.polyt.						
5832	8324	5	Industrielt design, cand.polyt.						
5833	8331	5	Industriel produktion, civilingeniør						
5834	8336	5	Design og innovation, civilingeniør cand.polyt.						
5835	8378	5	Technology Entrepreneurship, civilingeniør cand tech.						
5836	705995	3	Teknisk videnskab i øvrigt, LVU						
5837	70599510	4	Teknisk, beredskab og risikostyring, LVU						
5838	8310	5	Sikkerhed og risikostyring, cand.scient.tech.						
5839	8587	5	Cybersikkerhed, master						
5840	8869	5	Brandsikkerhed, master						
5841	8889	5	Katastrofehåndtering, master						
5842	70599515	4	Teknologi og forretningsudvikling, LVU						
5843	3331	5	Operations Management, civilingeniør cand.polyt						
5844	3332	5	Supply Chain Development, civilingeniør cand.polyt.						
5845	4800	5	Global innovation management, kand.						
5846	5385	5	Teknologibaseret forretningsudvikling, cand.polyt.						
5847	5388	5	Virksomhedssystemer, cand.polyt.						
5848	6245	5	Management Engineering, cand.polyt.						
5849	6263	5	Digital innovation og management, cand.it.						
5850	8244	5	Værdikæder og teknisk ledelse, cand.polyt.						
5851	8263	5	Værdikæder og innovationsledelse, cand.polyt.						
5852	8314	5	Forretningsinnovation, cand.scient.tech.						
5853	8375	5	Innovation and business, cand.polyt.						
5854	8866	5	Teknisk miljøledelse, master						
5855	8979	5	Forretningsudvikling, it og innovation, master						
5856	70599520	4	Teknologi, råstofudvinding, LVU						
5857	5381	5	Offshore, civilingeniør						
5858	8347	5	Olie- og gasteknologi, cand.polyt.						
5859	70599525	4	Teknologi, transportteknik og logistik, LVU						
5860	8302	5	Transport og logistik, cand.polyt.						
5861	70599530	4	Teknisk videnskab i øvrigt, LVU						
5862	3112	5	Industriel økonomi og teknologiledelse, cand.polyt.						
5863	3129	5	Køleteknik,cand.polyt.						
5864	3535	5	International Food Quality and Health, cand.scient.						
5865	5244	5	Maritim teknologi, c.tech.						
5866	5395	5	Skibs- og havteknik, civilingeniør						
5867	8311	5	Mekatronik, cand.polyt.						
5868	8320	5	Autonome systemer, cand.polyt.						
5869	8342	5	Teknologi og ledelse, civilingeniør						
5870	8352	5	Teknoantropologi, c.scient.						
5871	8364	5	Integrerede fødevarestudier, cand.scient.tech.						
5872	8376	5	Konstruktionsteknik, cand.polyt.						
5873	7075	2	Fødevarer, Bio- og laboratorieteknik, LVU						
5874	707525	3	Fødevare- og ernæringsvidenskab, LVU						
5875	70752510	4	Fødevarevidenskab, LVU						
5876	3042	5	Fødevarevidenskab, cand.techn.al.						
5877	3120	5	Fødevareinnovation og sundhed, cand.scient.						
5878	3133	5	Fødevarevidenskab, cand.scient.tech.						
5879	5406	5	Fødevarevidenskab, c.brom.						
5880	5414	5	Animal-derived foods, kand.						
5881	6235	5	Fødevarevidenskab, cand.brom.						
5882	8275	5	Procesanalytisk teknologi, cand.scient.						
5883	70752515	4	Mejeribrugsvidenskab, LVU						
5884	5403	5	Mejeribrugsvidenskab, c.lact.						
5885	707595	3	Fødevare- og ernæringsvidenskab i øvrigt, LVU						
5886	70759510	4	Fødevare- og ernæringsvidenskab i øvrigt, LVU						
5887	176	5	Levnedsm./ernæring una - udvekslingstud. (lang vidg.)						
5888	675	5	Levnedsmiddel/husholdning, ivu (lvu)						
5889	5430	5	Klinisk ernæring, c.scient.						
5890	5453	5	Human ernæring, cand.scient.						
5891	8245	5	Gastronomi og sundhed, c.scient.						
5892	8303	5	Sustainable animal nutrition-feeding, cand.scient.						
5893	8841	5	Fødevarekvalitet og -sikkerhed, master						
5894	9339	5	Brygmester						
5895	7080	2	Jordbrug, natur og miljø, LVU						
5896	708010	3	Jordbrug, natur og miljø uden nærmere angivelse, LVU						
5897	70801010	4	Jordbrug, natur og miljø uden nærmere angivelse, LVU						
5898	177	5	Jordbrugsvidenskab una - udvekslingstud. (lang vidg.)						
5899	680	5	Jordbrugsvidenskab, ivu (lvu)						
5900	5455	5	Kombineret (Kgl. veterinær- landbohøjsk.), kand.						
5901	708020	3	Jordbrugsvidenskab, LVU						
5902	70802010	4	Jordbrugsvidenskab, LVU						
5903	3134	5	Molekylær ernæring og fødevareteknologi, cand.scient.						
5904	5400	5	Agronomi, cand.agro.						
5905	5402	5	Landbrugsvidenskab, cand.agro.						
5906	5428	5	Jordbrug, natur og miljø, c.scient.						
5907	70802015	4	Jordbrugsøkonomi, LVU						
5908	5401	5	Jordbrugsøkonomi, cand.agro.øk.						
5909	5404	5	Jordbrugsøkonomi, cand.oecon.agro.						
5910	708025	3	Husdyrvidenskab, LVU						
5911	70802510	4	Husdyrvidenskab, LVU						
5912	8416	5	Husdyrvidenskab, c.scient.						
5913	8876	5	Forsøgsdyrsvidenskab, master						
5914	8877	5	Husdyrsundhed og økonomi, master						
5915	8894	5	Dyreadfærd og -velfærd, master						
5916	8952	5	Vurdering af husdyrvelfærd i primærproduktion, master						
5917	708030	3	Veterinærmedicin, LVU						
5918	70803010	4	Veterinærmedicin, LVU						
5919	3153	5	Veterinary public health,master						
5920	5415	5	Veterinærmedicin, cand.med.vet.						
5921	8415	5	Veterinærvidenskab, cand.med.vet.						
5922	8947	5	Klinisk familiedyrsvidenskab, master						
5923	708035	3	Skovbrugsvidenskab, LVU						
5924	70803510	4	Skovbrugsvidenskab, LVU						
5925	5412	5	Skovbrugsvidenskab, c.silv.						
5926	708040	3	Jordbrug, fødevarer og miljø kombineret, LVU						
5927	70804010	4	Jordbrug, fødevarer og miljø kombineret, LVU						
5928	5410	5	Naturressourcer og udvikling/Agricult. development, c.scient.						
5929	5422	5	Sustainable development in agriculture, kand.						
5930	5448	5	Sustainable Tropical Forestry, kand.						
5931	5449	5	Sustainable Forest and Nature Management, kand.						
5932	6200	5	Agrobiologi, cand.scient.						
5933	708045	3	Landskabsarkitektur og -forvaltning, LVU						
5934	70804510	4	Landskabsarkitektur og -forvaltning, LVU						
5935	5408	5	Havebrugsvidenskab, cand.hort.						
5936	5409	5	Landskabsarkitektur, cand.hort.arch.						
5937	5454	5	Landskabsforvaltning, cand.scient.						
5938	8234	5	Naturforvaltn. landskab-biodiversitet-planlægn., c.scient.						
5939	8878	5	Landskab og planlægning, master						
5940	708050	3	Naturressourcer og miljø, LVU						
5941	70805010	4	Miljøkemi, LVU						
5942	5419	5	Miljøvidenskab, c.scient.						
5943	5452	5	Miljøkemi, c.scient.						
5944	8079	5	Miljøkemi, cand.scient.						
5945	70805015	4	Klimaforandringer, vand og miljø, LVU						
5946	8043	5	Vand og miljø (SDC), c.scient.						
5947	8060	5	Klimaforandringer, c.scient.						
5948	70805020	4	Naturvidenskabelig miljøplanlægning, LVU						
5949	6114	5	Tek-Sam - miljøplanlægning, cand.techn.soc.						
5950	6149	5	Tek-Sam - miljøplanlægning, kombination (RUC)						
5951	6186	5	Tek-Sam - miljøplanlægning (komb. HUM), cand.techn.soc.						
5952	6187	5	Tek-Sam - miljøplanlægning (komb. SAM), cand.techn.soc.						
5953	6188	5	Tek-Sam - miljøplanlægning (komb. NAT), cand.techn.soc.						
5954	6189	5	Tek-Sam - miljøplanlægning (komb. HUM-TEK), cand.techn.soc.						
5955	8260	5	Bæredygtig omstilling, master						
5956	8865	5	Teknisk-videnskabelig miljøvurdering, master						
5957	70805090	4	Naturressourcer og miljø i øvrigt, LVU						
5958	5420	5	Miljø- og naturessourceøkonomi, c.sc.oecon.						
5959	5421	5	Forest ecosystems, nature and society, kand.						
5960	5423	5	Forests and livelihoods, kand.						
5961	8216	5	Miljørisiko, cand.scient.						
5962	8827	5	Miljøstudier, master						
5963	8867	5	Miljøvidenskab, master						
5964	7090	2	Sundhedsvidenskab, LVU						
5965	709010	3	Sundhedsvidenskab uden nærmere angivelse, LVU						
5966	70901010	4	Sundhedsvidenskab uden nærmere angivelse, LVU						
5967	179	5	Sundhed una - udvekslingstud. (lang vidg.)						
5968	690	5	Social/sundhed, ivu (lvu)						
5969	6385	5	Sundhedsvidenskab, sidefag						
5970	6397	5	Sundhed, supplering						
5971	6992	5	Sundhedsvidenskab una, kand.						
5972	8994	5	Sundhedsvidenskab fleksibel, master						
5973	709015	3	Ergoterapi, LVU						
5974	70901510	4	Ergoterapi, LVU						
5975	7144	5	Ergoterapi, c.san.						
5976	709020	3	Fysioterapi, LVU						
5977	70902010	4	Fysioterapi, LVU						
5978	7148	5	Muskuloskeletal fysioterapi, cand.san.						
5979	7183	5	Fysioterapi, cand.scient.						
5980	709025	3	Farmaci og lægemiddelvidenskab, LVU						
5981	70902510	4	Farmaci og lægemiddelvidenskab, LVU						
5982	3137	5	Lægemiddelvidenskab, cand.scient.						
5983	3138	5	Farmaceutisk kemi, cand.scient.						
5984	3309	5	lægemiddelregistrering, master						
5985	5425	5	Farmaceut, cand.pharm.						
5986	7425	5	Farmaci, c.pharm.						
5987	7426	5	Farmaceutisk videnskab, cand.scient.pharm.						
5988	7430	5	Lægemiddelvidenskab, kand.						
5989	8883	5	Industriel lægemiddeludvikling, master						
5990	8884	5	Kvalitetssikret lægemiddelanvendelse, master						
5991	8891	5	Pharmaceutical regulatory affairs, master						
5992	9465	5	Exam. pharm.						
5993	709030	3	Folkesundhedsvidenskab, LVU						
5994	70903010	4	Folkesundhedsvidenskab, LVU						
5995	5754	5	Public health (MPH), master						
5996	7181	5	Global sundhed, c.scient.						
5997	7185	5	Folkesundhedsvidenskab, cand.scient.san.publ.						
5998	7314	5	Immunologi og inflammation, cand.scient						
5999	8836	5	Idræt og velfærd, master						
6000	8864	5	Sundhedsantropologi, master						
6001	8879	5	Public health (MPH), master						
6002	8880	5	International health, master						
6003	8938	5	Sundhedsfremme, master						
6004	709035	3	It og sundhedsvidenskab, LVU						
6005	70903510	4	It og sundhedsvidenskab, LVU						
6006	3030	5	Sundheds-IT, master						
6007	6987	5	Sundhed og Informatik, cand.san.						
6008	8909	5	Health care IT, master						
6009	8920	5	Sundhedsinformatik, master						
6010	709040	3	Jordemodervidenskab, LVU						
6011	70904010	4	Jordemodervidenskab, LVU						
6012	7142	5	Jordemodervidenskab, c.san.						
6013	709045	3	Sygeplejevidenskab, LVU						
6014	70904510	4	Sygeplejevidenskab, LVU						
6015	5180	5	Sygeplejevidenskab, cand.scient.						
6016	7139	5	Klinisk sygepleje, c.cur.						
6017	7189	5	Sygepleje, c.cur.						
6018	8882	5	Klinisk sygepleje, master						
6019	8933	5	Humanistisk palliation, master						
6020	8944	5	Humanistisk palliation, master						
6021	709050	3	Medicin, LVU						
6022	70905010	4	Medicin, LVU						
6023	7170	5	Medicin, c.med.						
6024	9476	5	Læge, B-autoriseret						
6025	9481	5	Læge i almen praksis						
6026	709055	3	Odontologi, LVU						
6027	70905510	4	Odontologi, LVU						
6028	5433	5	Tandlæge, cand.odont.						
6029	7220	5	Odontologi, c.odont.						
6030	709060	3	Speciallæge og specialtandlæge, LVU						
6031	70906010	4	Speciallæge og specialtandlæge, LVU						
6032	9385	5	Hepatologi, speciallæge						
6033	9391	5	Neurokirurgi, speciallæge						
6034	9392	5	Ortopædisk kirurgi, speciallæge						
6035	9393	5	Plastikkirurgi, speciallæge						
6036	9394	5	Thoraxkirurgi, speciallæge						
6037	9395	5	Urologi, speciallæge						
6038	9396	5	Kirurgi, speciallæge						
6039	9397	5	Dermato-venerologi, speciallæge						
6040	9398	5	Intern medicin, speciallæge						
6041	9399	5	Neuromedicin, speciallæge						
6042	9400	5	Børnepsykiatri, speciallæge						
6043	9403	5	Tropemedicin, speciallæge						
6044	9404	5	Terapeutisk radiologi, speciallæge						
6045	9405	5	Kardiologi, speciallæge						
6046	9406	5	Pædiatri, speciallæge						
6047	9407	5	Anæstesiologi, speciallæge						
6048	9409	5	Klinisk neurofysiologi, speciallæge						
6049	9410	5	Medicinsk lungesygdomme, speciallæge						
6050	9412	5	Klinisk fysiologi-nuklearmedicin, speciallæge						
6051	9413	5	Klinisk kemi, speciallæge						
6052	9414	5	Oftalmologi, speciallæge						
6053	9416	5	Psykiatri, speciallæge						
6054	9418	5	Patologisk anatomi-histologi, speciallæge						
6055	9420	5	Klinisk mikrobiologi, speciallæge						
6056	9422	5	Nefrologi, speciallæge						
6057	9423	5	Oto-rhino-laryngologi, speciallæge						
6058	9424	5	Gynækologi, speciallæge						
6059	9469	5	Samfundsmedicin, speciallæge						
6060	9471	5	Diagnostisk radiologi, speciallæge						
6061	9472	5	Medicinsk gastroenterologi, speciallæge						
6062	9473	5	Langtidsmedicin-geriatri, speciallæge						
6063	9475	5	Kirurgisk gastroenterologi, speciallæge						
6064	9487	5	Hæmatologi, speciallæge						
6065	9490	5	Infektionsmedicin, speciallæge						
6066	9491	5	Medicinsk allergologi, speciallæge						
6067	9493	5	Medicinsk endokrinologi, speciallæge						
6068	9498	5	Karkirurgi, speciallæge						
6069	9500	5	Klinisk immunologi, speciallæge						
6070	9504	5	Samfundsmedicin adm. medicin, speciallæge						
6071	9505	5	Samfundsmedicin arbejdsmedicin, speciallæge						
6072	9508	5	Reumatologi, speciallæge						
6073	9514	5	Ortodonti, specialtandlæge						
6074	9515	5	Hospitalsodontologi, specialtandlæge						
6075	709095	3	Sundhedsvidenskab i øvrigt, LVU						
6076	70909510	4	Kiropraktor, LVU						
6077	5265	5	Klinisk biomekanik, cand.manu.						
6078	70909515	4	Ledelse i sundhedssektoren, LVU						
6079	8819	5	Humanistisk sundhedsvidenskab og -praksisudvikling, master						
6080	8932	5	Afdelingsbaseret hospitalsmanagement, master						
6081	8946	5	Offentlig kvalitet og ledelse, master						
6082	70909520	4	Optometri og synsvidenskab, LVU						
