SEKVENS;KODE;NIVEAU;TITEL;GENERELLE_NOTER;INKLUDERER;INKLUDERER_OGSÅ;EKSKLUDERER;PARAGRAF;MÅLEENHED
4467;"3168";5;Cyber Security, civilingeniør 2år;;;;;;
4468;"3330";5;Teknisk, cand. scient.tech.2år;;;;;;
4469;"5260";5;Civilingenør una, civilingeniør 2år;;;;;;
4470;"5360";5;Civilingeniør una;;;;;;
4471;"6061";5;Civil- og akademiingeniører una (AAU);;;;;;
4472;"6080";5;Teknisk kombination, kand. (AAU);;;;;;
4473;"6395";5;Teknisk, supplering;;;;;;
4474;"8321";5;Urbant design, cand.scient.tech.2år;;;;;;
4475;"8323";5;Industrielt design, cand.scient.tech.2år;;;;;;
4476;"8325";5;Arkitektur, cand.scient.tech.2år;;;;;;
4477;"8340";5;Teknisk una, kand.2år;;;;;;
4478;"8997";5;Teknisk videnskab fleksibel, master;;;;;;
4479;"705915";3;Bioteknologi og kemisk teknologi, LVU;;;;;;
4480;"70591510";4;Bioteknologi, LVU;;;;;;
4481;"3000";5;Bioteknologi, kand.2år;;;;;;
4482;"3050";5;Biosystemteknologi, cand.scient.tech.2år;;;;;;
4483;"3051";5;Bioteknologi, master;;;;;;
4484;"3060";5;Systembiologi, cand.scient.tech.2år;;;;;;
4485;"3344";5;Biosystemteknologi, cand.polyt.2år;;;;;;
4486;"8046";5;Bioengineering, civilingeniør 2år;;;;;;
4487;"8270";5;Bioteknologi, kand.2år;;;;;;
4488;"8333";5;Bioteknologi, civilingeniør 2år;;;;;;
4489;"8346";5;Bæredygtig bioteknologi, kand.2år;;;;;;
4490;"8351";5;Biosystemteknologi, cand.polyt.2år;;;;;;
4491;"8371";5;Medicinsk bioteknologi, civilingeniør 2år;;;;;;
4492;"8899";5;Bioteknologi, master;;;;;;
4493;"70591515";4;Kemi og bioteknologi, LVU;;;;;;
4494;"5245";5;Kemi og bioteknologi, cand.scient.tech.2år;;;;;;
4495;"5273";5;Kemi og bioteknologi, cand.polyt.2år;;;;;;
4496;"70591520";4;Kemisk og biokemisk teknologi, LVU;;;;;;
4497;"3057";5;Kemi, miljø og bioteknologi, kand.2år;;;;;;
4498;"3125";5;By-, energi- og miljøplanlægning, kand.2år;;;;;;
4499;"3131";5;Environmental studies, kand.2år;;;;;;
4500;"3132";5;Fødevareteknologi, cand.scient.tech.2år;;;;;;
4501;"3140";5;Anvendt kemi, kand.2år;;;;;;
4502;"3345";5;Fødevareteknologi, cand.polyt.2år;;;;;;
4503;"5240";5;Kemiteknik, kand.2år;;;;;;
4504;"5241";5;Bioinformatik og systembiologi, kand.2år;;;;;;
4505;"5263";5;Kemi, cand.polyt.2år;;;;;;
4506;"5363";5;Kemi, civilingeniør;;;;;;
4507;"8313";5;Kemisk-biokemisk teknologi (biomasse-energi) (SDC), civilingeniør 2år;;;;;;
4508;"8334";5;Kemi-miljø, civilingeniør 2år;;;;;;
4509;"8341";5;Fødevareteknologi, cand.polyt.2år;;;;;;
4510;"8358";5;Kemisk og biokemisk teknologi, civilingeniør 2år;;;;;;
4511;"705920";3;Nanoteknologi og nanobioteknologi, LVU;;;;;;
4512;"70592010";4;Nanoteknologi og nanobioteknologi, LVU;;;;;;
4513;"6246";5;Materials Technology and Nanotechnology, civilingeniør 2år;;;;;;
4514;"8338";5;Nanoteknologi, civilingeniør 2år;;;;;;
4515;"8368";5;Fysik og nanoteknologi, civilingeniør 2år;;;;;;
4516;"8369";5;Nanomaterialer og nanofysik, civilingeniør 2år;;;;;;
4517;"8370";5;Nanobioteknologi, civilingeniør 2år;;;;;;
4518;"705925";3;Bygnings- og anlægsteknisk, LVU;;;;;;
4519;"70592510";4;Bygnings- og anlægsteknik, LVU;;;;;;
4520;"3176";5;Arkitekturens teknik, æstetik og metoder,master;;;;;;
4521;"5261";5;Bygning, civilingeniør 2år;;;;;;
4522;"5361";5;Bygning, civilingeniør;;;;;;
4523;"5365";5;Bygning-almen, civilingeniør;;;;;;
4524;"6062";5;Anlæg, civilingeniør;;;;;;
4525;"6063";5;Bygning, civilingeniør (AAU);;;;;;
4526;"8251";5;Byggeledelse og bygningsinformatik, kand.2år;;;;;;
4527;"8254";5;Bygningsteknik, civilingeniør 2år;;;;;;
4528;"8326";5;Arkitektur, cand.polyt.2år;;;;;;
4529;"8335";5;Byggeri og anlæg, kand.2år;;;;;;
4530;"8345";5;Byggeri, kand.2år;;;;;;
4531;"8354";5;Indeklima og energi, kand.2år;;;;;;
4532;"8355";5;Bygge- og anlægskonstruktion, civilingeniør 2år;;;;;;
4533;"8359";5;Bygningsinformatik, kand.2år;;;;;;
4534;"8360";5;Byggeledelse, cand.polyt.2år;;;;;;
4535;"8361";5;Byggeledelse, cand.scient.tech.2år;;;;;;
4536;"8362";5;Ledelse og informatik i byggeriet, kand.2år;;;;;;
4537;"8365";5;Bygningsdesign, kand.2år;;;;;;
4538;"8366";5;Byggeteknologi, civilingeniør 2år;;;;;;
4539;"8374";5;Bygningers energidesign, kand.2år;;;;;;
4540;"8871";5;Holdbarhed-reparation betonkonstruktion, master;;;;;;
4541;"8872";5;Ledelse af byggeri, master;;;;;;
4542;"8941";5;Universelt design og tilgængelighed, master;;;;;;
4543;"8948";5;Bygningsfysik, master;;;;;;
4544;"70592515";4;Byudvikling og byplanlægning mv., LVU;;;;;;
4545;"3161";5;Urban Studies, kand.2år;;;;;;
4546;"7063";5;Plan, by og proces, kand.2år;;;;;;
4547;"8300";5;Bæredygtig byudvikling, kand.2år;;;;;;
4548;"8322";5;Urbant design, cand.polyt.2år;;;;;;
4549;"8356";5;Veje og trafik, cand.polyt.2år;;;;;;
4550;"8870";5;Arktisk teknologi, master;;;;;;
4551;"705930";3;Elektronik og it, LVU;;;;;;
4552;"70593010";4;Tele-, data- og it-teknologi mv., LVU;;;;;;
4553;"3103";5;Security and mobile computing, kand.2år;;;;;;
4554;"3115";5;Elektroteknologi, cand.polyt.2år;;;;;;
4555;"3222";5;Informationsteknologi, kand.2år;;;;;;
4556;"5214";5;Netværk og distribuerede systemer, civilingeniør 2år;;;;;;
4557;"5217";5;Trådløse kommunikationssystemer, kand.2år;;;;;;
4558;"5218";5;Vision, grafik og interaktive systemer, kand.2år;;;;;;
4559;"5219";5;Indlejrede softwaresystemer, kand.2år;;;;;;
4560;"5237";5;Signalbehandling og beregning, kand.2år;;;;;;
4561;"5242";5;Digitale medieteknologier, cand.polyt.2år;;;;;;
4562;"5397";5;Software engineering, kand.2år;;;;;;
4563;"5798";5;Information technology (MI), master;;;;;;
4564;"6065";5;Information, civilingeniør;;;;;;
4565;"6243";5;Communication Technologies, civilingeniør 2år;;;;;;
4566;"6266";5;Spil, kand.2år;;;;;;
4567;"6269";5;Elektroteknologi, cand.polyt.2år;;;;;;
4568;"6270";5;Elektroteknologi, cand.scient.tech.2år;;;;;;
4569;"6285";5;Teknisk informationsteknologi, civilingeniør 2år;;;;;;
4570;"8260";5;Datateknik, civilingeniør;;;;;;
4571;"8262";5;Datateknik, civilingeniør 2år;;;;;;
4572;"8307";5;Intelligente pålidelige systemer, kand.2år;;;;;;
4573;"8308";5;Telekommunikation, kand.2år;;;;;;
4574;"8317";5;Service systems design, kand.2år;;;;;;
4575;"8330";5;Spiludvikling og læringsteknologi, civilingeniør 2år;;;;;;
4576;"8337";5;Elektronik og IT, civilingeniør 2år;;;;;;
4577;"8344";5;Innovativ kommunikationsteknik-entrepreneursk., kand.2år;;;;;;
4578;"8825";5;Information technology (MI), master;;;;;;
4579;"8873";5;Informatik-teknisk-industriel IT, master;;;;;;
4580;"8887";5;Software, interaktionsdesign-multimedier, organisation, master;;;;;;
4581;"8892";5;Mobil internet communication (MIC), master;;;;;;
4582;"8903";5;Multimedieteknologi (MITM), master;;;;;;
4583;"8945";5;Informations- og kommunikationsteknologier (MICT), master;;;;;;
4584;"70593015";4;Teknisk videnskabelige it-uddannelser, LVU;;;;;;
4585;"3106";5;Software, civilingeniør 2år;;;;;;
4586;"3107";5;Softwarekonstruktion, cand.polyt.2år;;;;;;
4587;"3108";5;Computerteknologi, cand.scient.tech.2år;;;;;;
4588;"3109";5;Digitale medieteknologier, cand.scient.tech.2år;;;;;;
4589;"3169";5;Software Engineering, civilingeniør 2år;;;;;;
4590;"3340";5;Computerteknologi, cand.polyt.2år;;;;;;
4591;"5212";5;IT-produktdesign, kand.2år;;;;;;
4592;"5271";5;Computerteknologi, cand.polyt.2år;;;;;;
4593;"5795";5;Computer-mediated communication (MCC), master;;;;;;
4594;"6265";5;Softwaredesign, kand.2år;;;;;;
4595;"8229";5;It, kommunikation og organisation, kand.2år;;;;;;
4596;"8339";5;IT-informatik, civilingeniør 2år;;;;;;
4597;"8826";5;IT (MIT), master;;;;;;
4598;"8835";5;Computer-mediated communication (MCC), master;;;;;;
4599;"8900";5;It, kommunikation og organisation (MITKO), master;;;;;;
4600;"8906";5;It, software engineering, master;;;;;;
4601;"8908";5;IT-handel, master;;;;;;
4602;"8930";5;IT-organisation, master;;;;;;
4603;"705935";3;Elektronik i øvrigt, LVU;;;;;;
4604;"70593510";4;Elektronik i øvrigt, LVU;;;;;;
4605;"5213";5;Robotteknologi, civilingeniør 2år;;;;;;
4606;"5216";5;Regulering og automation, civilingeniør 2år;;;;;;
4607;"5249";5;Elektronik, civilingeniør 2år;;;;;;
4608;"5262";5;Elektro, civilingeniør 2år;;;;;;
4609;"5362";5;Elektronik, civilingeniør;;;;;;
4610;"8284";5;Advanced Power Electronics, civilingeniør 2år;;;;;;
4611;"705940";3;Energiteknologi, LVU;;;;;;
4612;"70594010";4;Vindenergi, LVU;;;;;;
4613;"8304";5;Europæisk vindenergi, civilingeniør2år;;;;;;
4614;"8305";5;Vindenergi, cand.polyt.2år;;;;;;
4615;"8910";5;Vindenergi, master;;;;;;
4616;"70594015";4;Energiteknologi i øvrigt, LVU;;;;;;
4617;"3052";5;Bæredygtig energi, cand.scient.tech.2år;;;;;;
4618;"3127";5;Energiteknik, kand.2år;;;;;;
4619;"3128";5;Vindenergi, cand.scient.tech.2år;;;;;;
4620;"5391";5;Energi, civilingeniør;;;;;;
4621;"8306";5;Bæredygtig energi, cand.polyt.2år;;;;;;
4622;"8343";5;Energi, civilingeniør 2år;;;;;;
4623;"8353";5;Energiteknologi, kand.2år;;;;;;
4624;"8372";5;Bæredygtig energiteknik, civilingeniør 2år;;;;;;
4625;"705945";3;Landinspektørvidenskab, LVU;;;;;;
4626;"70594510";4;Landinspektørvidenskab, LVU;;;;;;
4627;"3126";5;Landinspektørvidenskab,cand.scient.tech.2år;;;;;;
4628;"5413";5;Landinspektør, kand.;;;;;;
4629;"8272";5;Landinspektørvidenskab, cand.geom.2år;;;;;;
4630;"705950";3;Maskinteknisk, LVU;;;;;;
4631;"70595010";4;Maskinteknik og maskinkonstruktion, LVU;;;;;;
4632;"5243";5;Mekanik, kand.2år;;;;;;
4633;"5264";5;Maskin, civilingeniør 2år;;;;;;
4634;"5364";5;Maskin, civilingeniør;;;;;;
4635;"6064";5;Industri, civilingeniør;;;;;;
4636;"705955";3;Miljøteknologi mv., LVU;;;;;;
4637;"70595510";4;Miljøteknologi mv., LVU;;;;;;
4638;"3047";5;Akvatisk videnskab og teknologi, cand.scient.tech.2år;;;;;;
4639;"5239";5;Miljøvidenskab, cand.tech.2år;;;;;;
4640;"5272";5;Miljø, civilingeniør 2år;;;;;;
4641;"5387";5;Miljøteknologi, cand.polyt.2år;;;;;;
4642;"8357";5;Vand og miljø, cand.polyt.2år;;;;;;
4643;"8363";5;Akvatisk videnskab og teknologi, cand.polyt.2år;;;;;;
4644;"705960";3;Sundheds- og velfærdsteknologi mv., LVU;;;;;;
4645;"70596010";4;Sundhedsteknologi, LVU;;;;;;
4646;"8174";5;Advanced Materials and Healthcare Engineering, civilingeniør 2år;;;;;;
4647;"8327";5;Sundhedsteknologi, kand.2år;;;;;;
4648;"70596015";4;Velfærdsteknologi, LVU;;;;;;
4649;"8329";5;Velfærdsteknologi, kand.2år;;;;;;
4650;"70596020";4;Medicin og teknologi, LVU;;;;;;
4651;"3141";5;Medicin og teknologi, cand.polyt.2år;;;;;;
4652;"8312";5;Biomedicinsk teknologi, kand.2år;;;;;;
4653;"8328";5;Farmateknologi, kand.2år;;;;;;
4654;"8332";5;Medicin og teknologi, civilingeniør 2år;;;;;;
4655;"705965";3;Teknologi-naturvidenskab, kombineret, LVU;;;;;;
4656;"70596510";4;Teknologi-naturvidenskab, kombineret, LVU;;;;;;
4657;"3142";5;Teknisk geologi, cand.scient.tech.2år;;;;;;
4658;"3341";5;Teknisk geologi, cand.polyt.2år;;;;;;
4659;"3354";5;Kvantitativ biologi og sygdomsmodellering, kand.2år;;;;;;
4660;"5236";5;Akustik og audioteknologi, kand.2år;;;;;;
4661;"5274";5;Teknisk geologi, cand.polyt.2år;;;;;;
4662;"5286";5;Business analytics, civilingeniør 2år;;;;;;
4663;"6599";5;Signalbehandling og akustik, kand.2år;;;;;;
4664;"8018";5;Fysik og teknologi, kand.2år;;;;;;
4665;"8020";5;Matematisk modellering og computing, kand.2år;;;;;;
4666;"8076";5;Geofysik og rumteknologi, civilingeniør 2år;;;;;;
4667;"8098";5;Teknisk fysik, kand.2år;;;;;;
4668;"8309";5;Matematik-teknologi, kand.2år;;;;;;
4669;"8316";5;Materialeteknologi, kand.2år;;;;;;
4670;"8318";5;Fotonik, kand.2år;;;;;;
4671;"8348";5;Lyd og akustisk teknologi, kand.2år;;;;;;
4672;"8367";5;Materiale- og procesteknologi, civilingeniør 2år;;;;;;
4673;"8373";5;Lyd- og musikteknologi, civilingeniør 2år;;;;;;
4674;"705970";3;Teknologi, produktion og produktudvikling, LVU;;;;;;
4675;"70597010";4;Teknologi, produktion og produktudvikling, LVU;;;;;;
4676;"3028";5;Maskinkonstruktion, kand.2år;;;;;;
4677;"3029";5;Arkitektur og design, kand.2år;;;;;;
4678;"3110";5;Design og innovation, kand.2år;;;;;;
4679;"3111";5;Produktudvikling og innovation,cand.scient.tech.2år;;;;;;
4680;"3114";5;Virksomhedsteknologi, kand.2år;;;;;;
4681;"3117";5;Elektro-mekanisk systemdesign, kand.2år;;;;;;
4682;"3118";5;Design af mekaniske systemer, kand.2år;;;;;;
4683;"3119";5;Konstruktion og mekanik, kand.2år;;;;;;
4684;"6244";5;Mechanical Engineering, civilingeniør 2år;;;;;;
4685;"6247";5;Advanced Structural Design and Analysis, civilingeniør 2år;;;;;;
4686;"8257";5;Idrætsteknologi, kand.2år;;;;;;
4687;"8315";5;Bæredygtigt design, kand.2år;;;;;;
4688;"8324";5;Industrielt design, cand.polyt.2år;;;;;;
4689;"8331";5;Industriel produktion, civilingeniør 2år;;;;;;
4690;"8336";5;Design og innovation, civilingeniør 2år;;;;;;
4691;"8378";5;Technology Entrepreneurship, civilingeniør 2år;;;;;;
4692;"705995";3;Teknisk videnskab i øvrigt, LVU;;;;;;
4693;"70599510";4;Teknisk, beredskab og risikostyring, LVU;;;;;;
4694;"8310";5;Sikkerhed og risikostyring, kand.2år;;;;;;
4695;"8587";5;Cybersikkerhed, master;;;;;;
4696;"8869";5;Brandsikkerhed, master;;;;;;
4697;"8889";5;Katastrofehåndtering, master;;;;;;
4698;"70599515";4;Teknologi og forretningsudvikling, LVU;;;;;;
4699;"3331";5;Operations Management, civilingeniør 2.år;;;;;;
4700;"4800";5;Global innovation management, kand.2år;;;;;;
4701;"5385";5;Teknologibaseret forretningsudvikling, kand.2år;;;;;;
4702;"5388";5;Virksomhedssystemer, kand.2år;;;;;;
4703;"6245";5;Management Engineering, civilingeniør 2år;;;;;;
4704;"6263";5;Digital innovation og management, kand.2år;;;;;;
4705;"8244";5;Værdikæder og teknisk ledelse, kand.2år;;;;;;
4706;"8263";5;Værdikæder og innovationsledelse, cand.polyt.2år;;;;;;
4707;"8314";5;Forretningsinnovation, kand.2år;;;;;;
4708;"8375";5;Innovation and business, civilingeniør 2år;;;;;;
4709;"8866";5;Teknisk miljøledelse, master;;;;;;
4710;"8979";5;Forretningsudvikling, it og innovation, master;;;;;;
4711;"70599520";4;Teknologi, råstofudvinding, LVU;;;;;;
4712;"8347";5;Olie- og gasteknologi, kand.2år;;;;;;
4713;"70599525";4;Teknologi, transportteknik og logistik, LVU;;;;;;
4714;"8302";5;Transport og logistik, kand.2år;;;;;;
4715;"70599530";4;Teknisk videnskab i øvrigt, LVU;;;;;;
4716;"3112";5;Industriel økonomi og teknologiledelse, kand.2år;;;;;;
4717;"3129";5;Køleteknik, kand.2år;;;;;;
4718;"3535";5;International Food Quality and Health, kand.2år;;;;;;
4719;"5244";5;Maritim teknologi, kand.2år;;;;;;
4720;"8311";5;Mekatronik, kand.2år;;;;;;
4721;"8320";5;Autonome systemer, kand.2år;;;;;;
4722;"8342";5;Teknologi og ledelse, civilingeniør 2år;;;;;;
4723;"8352";5;Teknoantropologi, kand.2år;;;;;;
4724;"8364";5;Integrerede fødevarestudier, kand.2år;;;;;;
4725;"8376";5;Konstruktionsteknik, kand.2år;;;;;;
4726;"7075";2;Fødevarer, Bio- og laboratorieteknik, LVU;;;;;;
4727;"707525";3;Fødevare- og ernæringsvidenskab, LVU;;;;;;
4728;"70752510";4;Fødevarevidenskab, LVU;;;;;;
4729;"3042";5;Fødevarevidenskab, kand.2år;;;;;;
4730;"3120";5;Fødevareinnovation og sundhed, kand.2år;;;;;;
4731;"3133";5;Fødevarevidenskab, cand.scient.tech.2år;;;;;;
4732;"5405";5;Fødevarevidenskab, kand.;;;;;;
4733;"5414";5;Animal-derived foods, kand.2år;;;;;;
4734;"6235";5;Levnedsmiddel, kand.2år;;;;;;
4735;"8275";5;Procesanalytisk teknologi, kand.2år;;;;;;
4736;"70752515";4;Mejeribrugsvidenskab, LVU;;;;;;
4737;"5403";5;Mejeribrug, kand.;;;;;;
4738;"6233";5;Mejeribrug, kand.2år;;;;;;
4739;"707595";3;Fødevare- og ernæringsvidenskab i øvrigt, LVU;;;;;;
4740;"70759510";4;Fødevare- og ernæringsvidenskab i øvrigt, LVU;;;;;;
4741;"0176";5;Levnedsm./ernæring una - udvekslingstud. (lang vidg.);;;;;;
4742;"0675";5;Levnedsmiddel/husholdning, ivu (lvu);;;;;;
4743;"5430";5;Klinisk ernæring, kand.2år;;;;;;
4744;"5453";5;Human ernæring, kand.2år;;;;;;
4745;"8245";5;Gastronomi og sundhed, kand.2 år;;;;;;
4746;"8303";5;Sustainable animal nutrition-feeding, kand.2år;;;;;;
4747;"8841";5;Fødevarekvalitet og -sikkerhed, master;;;;;;
4748;"9339";5;Brygmester;;;;;;
4749;"7080";2;Jordbrug, natur og miljø, LVU;;;;;;
4750;"708010";3;Jordbrug, natur og miljø uden nærmere angivelse, LVU;;;;;;
4751;"70801010";4;Jordbrug, natur og miljø uden nærmere angivelse, LVU;;;;;;
4752;"0177";5;Jordbrugsvidenskab una - udvekslingstud. (lang vidg.);;;;;;
4753;"0680";5;Jordbrugsvidenskab, ivu (lvu);;;;;;
4754;"5455";5;Kombineret (Kgl. veterinær- landbohøjsk.), kand.2år;;;;;;
4755;"708020";3;Jordbrugsvidenskab, LVU;;;;;;
4756;"70802010";4;Jordbrugsvidenskab, LVU;;;;;;
4757;"3134";5;Molekylær ernæring og fødevareteknologi, kand.2år;;;;;;
4758;"3745";5;Agronomi, kand.2år;;;;;;
4759;"5400";5;Landbrugsvidenskab, kand.;;;;;;
4760;"5428";5;Jordbrug, natur og miljø, kand.2år;;;;;;
4761;"6230";5;Landbrug, kand.2år;;;;;;
4762;"70802015";4;Jordbrugsøkonomi, LVU;;;;;;
4763;"5401";5;Jordbrugsøkonomi, kand.;;;;;;
4764;"6231";5;Jordbrugsøkonomi, kand.2år;;;;;;
4765;"708025";3;Husdyrvidenskab, LVU;;;;;;
4766;"70802510";4;Husdyrvidenskab, LVU;;;;;;
4767;"8416";5;Husdyrvidenskab, kand.2år;;;;;;
4768;"8876";5;Forsøgsdyrsvidenskab, master;;;;;;
4769;"8877";5;Husdyrsundhed og økonomi, master;;;;;;
4770;"8894";5;Dyreadfærd og -velfærd, master;;;;;;
4771;"8952";5;Vurdering af husdyrvelfærd i primærproduktion, master;;;;;;
4772;"708030";3;Veterinærmedicin, LVU;;;;;;
4773;"70803010";4;Veterinærmedicin, LVU;;;;;;
4774;"3153";5;Veterinary public health,master;;;;;;
4775;"5415";5;Veterinærvidenskab, kand.;;;;;;
4776;"8415";5;Veterinærmedicin, kand.2½år;;;;;;
4777;"8947";5;Klinisk familiedyrsvidenskab, master;;;;;;
4778;"708035";3;Skovbrugsvidenskab, LVU;;;;;;
4779;"70803510";4;Skovbrugsvidenskab, LVU;;;;;;
4780;"5411";5;Skovbrugsvidenskab, kand.;;;;;;
4781;"6241";5;Skovbrugsvidenskab, kand.2år;;;;;;
4782;"708040";3;Jordbrug, fødevarer og miljø kombineret, LVU;;;;;;
4783;"70804010";4;Jordbrug, fødevarer og miljø kombineret, LVU;;;;;;
4784;"5410";5;Naturressourcer og udvikling/Agricult. development, kand.2år;;;;;;
4785;"5422";5;Sustainable development in agriculture, kand.2år;;;;;;
4786;"5448";5;Sustainable Tropical Forestry, kand.2år;;;;;;
4787;"5449";5;Sustainable Forest and Nature Management, kand.2år;;;;;;
4788;"6200";5;Agrobiologi, kand.2år;;;;;;
4789;"708045";3;Landskabsarkitektur og -forvaltning, LVU;;;;;;
4790;"70804510";4;Landskabsarkitektur og -forvaltning, LVU;;;;;;
4791;"3744";5;Landskabsarkitektur, kand.;;;;;;
4792;"5407";5;Havebrugsvidenskab, kand.;;;;;;
4793;"5409";5;Havebrugsvidenskab, anlæg, kand.;;;;;;
4794;"5454";5;Landskabsforvaltning, kand.2år;;;;;;
4795;"6237";5;Havebrugsvidenskab, kand.2år;;;;;;
4796;"6239";5;Landskabsarkitektur, kand.2år;;;;;;
4797;"8234";5;Naturforvaltn. landskab-biodiversitet-planlægn., kand.2år;;;;;;
4798;"8878";5;Landskab og planlægning, master;;;;;;
4799;"708050";3;Naturressourcer og miljø, LVU;;;;;;
4800;"70805010";4;Miljøkemi, LVU;;;;;;
4801;"5419";5;Miljøvidenskab, kand.2år;;;;;;
4802;"5452";5;Miljøkemi, kand.2år;;;;;;
4803;"8079";5;Miljøkemi, kand.2år;;;;;;
4804;"70805015";4;Klimaforandringer, vand og miljø, LVU;;;;;;
4805;"8043";5;Vand og miljø (SDC), cand.scient.2år;;;;;;
4806;"8060";5;Klimaforandringer, kand.2år;;;;;;
4807;"70805020";4;Naturvidenskabelig miljøplanlægning, LVU;;;;;;
4808;"6115";5;Tek-Sam - miljøplanlægning, kand.2år;;;;;;
4809;"6116";5;Tek-Sam - miljøplanlægning, kombination (RUC);;;;;;
4810;"8865";5;Bæredygtig omstilling, master;;;;;;
4811;"70805090";4;Naturressourcer og miljø i øvrigt, LVU;;;;;;
4812;"5420";5;Miljø- og naturessourceøkonomi, kand.2år;;;;;;
4813;"5421";5;Forest ecosystems, nature and society, kand.2år;;;;;;
4814;"5423";5;Forests and livelihoods, kand.2år;;;;;;
4815;"8216";5;Miljørisiko, kand.2år;;;;;;
4816;"8827";5;Miljøstudier, master;;;;;;
4817;"8867";5;Miljøvidenskab, master;;;;;;
4818;"7090";2;Sundhedsvidenskab, LVU;;;;;;
4819;"709010";3;Sundhedsvidenskab uden nærmere angivelse, LVU;;;;;;
4820;"70901010";4;Sundhedsvidenskab uden nærmere angivelse, LVU;;;;;;
4821;"0179";5;Sundhed una - udvekslingstud. (lang vidg.);;;;;;
4822;"0690";5;Social/sundhed, ivu (lvu);;;;;;
4823;"6992";5;Sundhedsvidenskab una, kand.2år;;;;;;
4824;"8994";5;Sundhedsvidenskab fleksibel, master;;;;;;
4825;"709015";3;Ergoterapi, LVU;;;;;;
4826;"70901510";4;Ergoterapi, LVU;;;;;;
4827;"7144";5;Ergoterapi, kand.2år;;;;;;
4828;"709020";3;Fysioterapi, LVU;;;;;;
4829;"70902010";4;Fysioterapi, LVU;;;;;;
4830;"7148";5;Muskuloskeletal fysioterapi, kand.2år;;;;;;
4831;"7183";5;Fysioterapi, kand.2år;;;;;;
4832;"709025";3;Farmaci og lægemiddelvidenskab, LVU;;;;;;
4833;"70902510";4;Farmaci og lægemiddelvidenskab, LVU;;;;;;
4834;"3137";5;Lægemiddelvidenskab, kand.2år;;;;;;
4835;"3138";5;Farmaceutisk kemi, kand.2år;;;;;;
4836;"3309";5;lægemiddelregistrering, master;;;;;;
4837;"5425";5;Farmaci, kand.;;;;;;
4838;"7425";5;Farmaci, kand.2år;;;;;;
4839;"7430";5;Lægemiddelvidenskab, kand.2år;;;;;;
4840;"8883";5;Industriel lægemiddeludvikling, master;;;;;;
4841;"8884";5;Kvalitetssikret lægemiddelanvendelse, master;;;;;;
4842;"8891";5;Pharmaceutical regulatory affairs, master;;;;;;
4843;"9465";5;Exam. pharm.;;;;;;
4844;"709030";3;Folkesundhedsvidenskab, LVU;;;;;;
4845;"70903010";4;Folkesundhedsvidenskab, LVU;;;;;;
4846;"3248";5;Folkesundhedsvidenskab, kand.2år;;;;;;
4847;"3249";5;Public Health, kand.2år;;;;;;
4848;"5754";5;Public health (MPH), master;;;;;;
4849;"7181";5;Global sundhed, kand.2år;;;;;;
4850;"7185";5;Folkesundhedsvidenskab, kand.2år;;;;;;
4851;"7314";5;Immunologi og inflammation, kand.2år;;;;;;
4852;"8836";5;Idræt og velfærd, master;;;;;;
4853;"8864";5;Sundhedsantropologi, master;;;;;;
4854;"8879";5;Public health (MPH), master;;;;;;
4855;"8880";5;International health, master;;;;;;
4856;"8938";5;Sundhedsfremme, master;;;;;;
4857;"709035";3;It og sundhedsvidenskab, LVU;;;;;;
4858;"70903510";4;It og sundhedsvidenskab, LVU;;;;;;
4859;"3030";5;Sundheds-IT, master;;;;;;
4860;"6987";5;Sundhed og informatik, kand.2år;;;;;;
4861;"8909";5;Health care IT, master;;;;;;
4862;"8920";5;Sundhedsinformatik, master;;;;;;
4863;"709040";3;Jordemodervidenskab, LVU;;;;;;
4864;"70904010";4;Jordemodervidenskab, LVU;;;;;;
4865;"7142";5;Jordemodervidenskab, kand.2år;;;;;;
4866;"709045";3;Sygeplejevidenskab, LVU;;;;;;
4867;"70904510";4;Sygeplejevidenskab, LVU;;;;;;
4868;"5180";5;Sygeplejevidenskab, kand.2år;;;;;;
4869;"7139";5;Klinisk sygepleje, kand.2år;;;;;;
4870;"7189";5;Sygepleje, kand.2år;;;;;;
4871;"8882";5;Klinisk sygepleje, master;;;;;;
4872;"8933";5;Humanistisk palliation, master;;;;;;
4873;"8944";5;Humanistisk palliation, master;;;;;;
4874;"709050";3;Medicin, LVU;;;;;;
4875;"70905010";4;Medicin, LVU;;;;;;
4876;"7170";5;Medicin, kand.;;;;;;
4877;"7171";5;Medicin, kand.3år;;;;;;
4878;"9476";5;Læge, B-autoriseret;;;;;;
4879;"9481";5;Læge i almen praksis;;;;;;
4880;"709055";3;Odontologi, LVU;;;;;;
4881;"70905510";4;Odontologi, LVU;;;;;;
4882;"5433";5;Tandlæge, kand.;;;;;;
4883;"7220";5;Odontologi, kand.2år;;;;;;
4884;"709060";3;Speciallæge og specialtandlæge, LVU;;;;;;
4885;"70906010";4;Speciallæge og specialtandlæge, LVU;;;;;;
4886;"9385";5;Hepatologi, speciallæge;;;;;;
4887;"9391";5;Neurokirurgi, speciallæge;;;;;;
